song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
The River Is Wide,The Grass Roots,37,42.0,37,6,fc6f6667-d9db-4572-8f76-481504537868,danceable,rhy,male,not_aggressive,voice,117.763114929,D#,0.841609656811,happy
Brother Love's Travelling Salvation Show,Neil Diamond,41,38.0,22,13,d38f7ed2-d4bb-4070-b23a-7923ae8ec087,not_danceable,cla,male,not_aggressive,voice,140.557739258,A,0.746156156063,happy
Earth Angel (Will You Be Mine),The Vogues,42,45.0,42,5,72bbdd5d-7bb4-4b7b-af10-8c3e51a047db,danceable,rhy,male,not_aggressive,voice,101.016807556,F,0.796422600746,happy
Cissy Strut,The Meters,46,47.0,46,6,6a2a6cc4-dfdd-41e4-879f-e0f959a76253,danceable,hip,female,not_aggressive,instrumental,178.205886841,C,0.943946301937,not_happy
Buying A Book,Joe Tex,48,48.0,48,6,d000de20-048c-4262-a7da-ea976f7eca3c,danceable,rhy,male,not_aggressive,voice,129.682937622,B,0.848629534245,not_happy
To Know You Is To Love You,Bobby Vinton,49,34.0,34,7,85776811-aa68-4a24-9923-e996218dfa72,not_danceable,rhy,male,not_aggressive,voice,178.205718994,G,0.706392705441,not_happy
Proud Mary,Solomon Burke,50,53.0,50,3,ab77715b-ada8-4287-9e87-f3b0eb3cac30,not_danceable,rhy,male,not_aggressive,instrumental,154.579177856,G,0.845124840736,not_happy
I've Been Hurt,Bill Deal & The Rhondels,54,60.0,54,5,947a0147-453a-4e94-b18b-8b09c1a95f09,not_danceable,rhy,male,not_aggressive,voice,131.960174561,C,0.859880268574,happy
Black Pearl,"Sonny Charles And The Checkmates, Ltd.",58,75.0,58,2,82967ea5-7efa-4552-a04d-4e048f51c99e,not_danceable,roc,male,not_aggressive,voice,96.2462615967,D,0.833817005157,happy
I'm A Drifter,Bobby Goldsboro,64,64.0,64,5,d314e765-5534-4488-8cf4-975bfa42fbe1,not_danceable,pop,male,not_aggressive,voice,99.8609161377,C,0.878923177719,happy
I Could Never Lie To You,The New Colony Six,65,74.0,65,3,158b7e2e-5594-44e9-93ef-92db90f6c398,not_danceable,pop,male,not_aggressive,voice,85.7735824585,G,0.922521591187,happy
Born To Be Wild,Wilson Pickett,66,100.0,66,2,51e1c25f-832d-4986-a4d9-312d1106b983,danceable,rhy,male,not_aggressive,voice,154.872940063,F,0.807963073254,not_happy
I Shall Be Released,The Box Tops,67,69.0,67,4,e945eb1f-2aa2-442c-bc3a-d3d74177241b,not_danceable,rhy,male,not_aggressive,voice,147.448699951,E,0.799446821213,not_happy
Pretty World,Sergio Mendes & Brasil '66,68,83.0,68,3,f887270b-bf4d-4c1f-85e2-c8100a984659,not_danceable,rhy,female,not_aggressive,voice,122.396507263,F,0.818576693535,happy
Love Is All I Have To Give,"The Checkmates, Ltd.",69,68.0,65,7,ed761cc7-6ae4-4334-a137-f980964b5f44,not_danceable,cla,male,not_aggressive,voice,152.657104492,A#,0.91271597147,happy
With Pen In Hand,Vikki Carr,70,81.0,70,3,5f9205f6-3653-458c-9edb-91110a1405b1,not_danceable,cla,female,not_aggressive,voice,86.4615478516,D,0.384158521891,not_happy
What Is A Man,Four Tops,74,94.0,74,2,26b3b023-82e5-448a-b534-00e321a82de6,not_danceable,rhy,male,not_aggressive,voice,114.641777039,G#,0.789208114147,happy
I've Been Loving You Too Long,Ike & Tina Turner,75,91.0,75,4,27a1968b-d4f2-4756-8dc0-d2ad5e94a07d,not_danceable,rhy,female,not_aggressive,voice,129.243438721,C#,0.0876479446888,not_happy
Gentle On My Mind,Aretha Franklin,76,77.0,76,2,2327ce7b-ff7e-4c13-b7b8-fa065cc4e504,danceable,hip,female,aggressive,voice,85.8327026367,C,0.917598903179,not_happy
The April Fools,Dionne Warwick,77,,77,1,4db2f946-9c88-4beb-8cd2-812e00478c92,not_danceable,cla,female,not_aggressive,voice,152.680282593,F#,0.430981934071,not_happy
I Can't Say No To You,Betty Everett,78,78.0,78,4,b4e5340e-cebb-412f-9027-88c223204fb6,not_danceable,pop,female,not_aggressive,voice,151.35067749,D,0.737779736519,happy
"Friend, Lover, Woman, Wife",O.C. Smith,79,88.0,79,2,774ca449-7a42-4995-a4d6-ea366599ed9b,danceable,cla,male,not_aggressive,voice,93.8763580322,C,0.703476965427,happy
Someday Man,The Monkees,81,85.0,81,2,69b81170-ee1c-4010-9f54-8c710d112aac,not_danceable,pop,male,not_aggressive,voice,117.6432724,A,0.912129819393,happy
I Want To Love You Baby,Peggy Scott & Jo Jo Benson,82,82.0,82,3,12553211-ecb6-4519-b91a-2aa97edb1549,not_danceable,rhy,male,not_aggressive,voice,93.5491638184,D#,0.926033318043,not_happy
We Got More Soul,Dyke And The Blazers,86,,86,1,5366dd06-2478-45a5-97a9-26d7ab8bd4b6,not_danceable,hip,female,not_aggressive,instrumental,125.389755249,D#,0.922532260418,not_happy
Never Gonna Let Him Know,Debbie Taylor,88,95.0,88,4,7b89fffc-4f93-4a03-afbd-dfaa0e0249f8,not_danceable,pop,female,not_aggressive,voice,87.2850341797,C,0.84314250946,happy
"My Wife, My Dog, My Cat",The Maskman & The Agents,91,,91,1,5dc2a1de-4182-4227-905e-72aa9f403497,danceable,rhy,male,not_aggressive,voice,142.331253052,C,0.875387072563,not_happy
I'm Gonna Do All I Can (To Do Right By My Man),Ike & Tina Turner,98,99.0,98,2,40931f68-bb68-4046-9fa0-58b2e12ee266,not_danceable,rhy,male,not_aggressive,voice,163.986373901,A#,0.859123468399,happy
I Threw It All Away,Bob Dylan,99,,99,1,f8c7f121-3d62-4b7b-aebe-2379a280a793,not_danceable,rhy,male,not_aggressive,voice,132.57484436,C,0.230699762702,not_happy
Sausalito,Al Martino,100,,100,1,34c256e1-9ff2-4e3a-984e-1cbfaf2db5b3,not_danceable,cla,male,not_aggressive,voice,116.394515991,D,0.864655971527,happy
Get Back,The Beatles With Billy Preston,1,3.0,1,3,beaf49d4-c864-4141-9ce0-162e16778d87,not_danceable,rhy,male,not_aggressive,voice,124.097106934,D,0.923934698105,not_happy
Love (Can Make You Happy),Mercy,3,5.0,3,7,eaa7a808-c5f0-4128-abdb-e4ce83fa987f,not_danceable,rhy,female,not_aggressive,voice,86.6338348389,D,0.55207490921,happy
Oh Happy Day,The Edwin Hawkins' Singers Featuring Dorothy Combs Morrison,5,12.0,5,5,66dfd103-e638-42ad-b258-2b2edd3cfb20,not_danceable,rhy,female,aggressive,instrumental,110.01133728,G#,0.898809671402,not_happy
Atlantis,Donovan,7,8.0,7,8,c69d6b87-b9c1-4fca-9f1f-130b8eb8a859,not_danceable,roc,male,not_aggressive,instrumental,154.581283569,C,0.796162366867,not_happy
The Boxer,Simon & Garfunkel,8,7.0,7,7,645acbbc-ffb9-4383-affa-6d5cfb052a32,not_danceable,rhy,male,not_aggressive,voice,93.1552963257,B,0.170128151774,happy
Hawaii Five-O,The Ventures,11,6.0,4,12,4c447754-4a48-4bf6-93c1-aae6e9876aca,not_danceable,pop,male,not_aggressive,instrumental,163.070297241,D,0.91307669878,not_happy
Too Busy Thinking About My Baby,Marvin Gaye,16,25.0,16,5,0a0ee9c5-2014-4960-87be-24e523ed9147,not_danceable,rhy,male,not_aggressive,voice,119.877250671,C#,0.780515551567,happy
Pinball Wizard,The Who,19,20.0,19,8,a3f5c0d2-7a31-47d0-b635-770382e11f69,not_danceable,roc,female,not_aggressive,instrumental,139.519836426,D,0.52233093977,not_happy
More Today Than Yesterday,Spiral Starecase,21,26.0,21,8,e0bdd737-3e27-41b7-aee0-9f22bc92c4af,danceable,pop,female,not_aggressive,voice,142.561706543,G,0.870619416237,happy
Happy Heart,Andy Williams,23,29.0,23,7,531b95ce-efcf-427b-b82c-3eb112538443,danceable,cla,male,not_aggressive,voice,113.580352783,G,0.731337726116,not_happy
Cissy Strut,The Meters,24,46.0,24,7,6a2a6cc4-dfdd-41e4-879f-e0f959a76253,danceable,hip,female,not_aggressive,instrumental,178.205886841,C,0.943946301937,not_happy
Stand!,Sly & The Family Stone,25,22.0,22,7,c6da5f7f-11ad-476e-9dee-64eea1ac674d,not_danceable,pop,female,not_aggressive,instrumental,107.922805786,A,0.94141036272,not_happy
Gimme Gimme Good Lovin',Crazy Elephant,26,17.0,12,13,82ecee21-bc14-4745-9e4f-0d0a01db336c,not_danceable,roc,male,not_aggressive,instrumental,137.351089478,A,0.896335601807,not_happy
I Can't See Myself Leaving You,Aretha Franklin,28,30.0,28,6,a83fc587-190d-4d91-a4d1-950e31497314,not_danceable,pop,female,not_aggressive,voice,97.2299118042,F,0.756034731865,happy
Don't Let Me Down,The Beatles With Billy Preston,35,36.0,35,3,76a0136f-d130-4a63-81e9-f7a438a86442,not_danceable,rhy,female,not_aggressive,voice,154.485519409,E,0.917699277401,not_happy
The River Is Wide,The Grass Roots,36,37.0,36,7,fc6f6667-d9db-4572-8f76-481504537868,danceable,rhy,male,not_aggressive,voice,117.763114929,D#,0.841609656811,happy
Do Your Thing,The Watts 103rd Street Rhythm Band,37,21.0,11,17,98f7f472-bce3-47ad-9a1b-f67b9329537e,danceable,jaz,male,not_aggressive,voice,128.116348267,A,0.256167173386,not_happy
Don't Let The Joneses Get You Down,The Temptations,43,,43,1,26379949-c03a-4961-9ed0-4ffbc0006901,danceable,pop,male,not_aggressive,instrumental,120.325798035,G,0.566149711609,happy
Black Pearl,"Sonny Charles And The Checkmates, Ltd.",44,58.0,44,3,82967ea5-7efa-4552-a04d-4e048f51c99e,not_danceable,roc,male,not_aggressive,voice,96.2462615967,D,0.833817005157,happy
Proud Mary,Solomon Burke,46,50.0,46,4,ab77715b-ada8-4287-9e87-f3b0eb3cac30,not_danceable,rhy,male,not_aggressive,instrumental,154.579177856,G,0.845124840736,not_happy
Buying A Book,Joe Tex,47,48.0,47,7,d000de20-048c-4262-a7da-ea976f7eca3c,danceable,rhy,male,not_aggressive,voice,129.682937622,B,0.848629534245,not_happy
I've Been Hurt,Bill Deal & The Rhondels,48,54.0,48,6,947a0147-453a-4e94-b18b-8b09c1a95f09,not_danceable,rhy,male,not_aggressive,voice,131.960174561,C,0.859880268574,happy
Earth Angel (Will You Be Mine),The Vogues,51,42.0,42,6,72bbdd5d-7bb4-4b7b-af10-8c3e51a047db,danceable,rhy,male,not_aggressive,voice,101.016807556,F,0.796422600746,happy
I'm A Drifter,Bobby Goldsboro,54,64.0,54,6,d314e765-5534-4488-8cf4-975bfa42fbe1,not_danceable,pop,male,not_aggressive,voice,99.8609161377,C,0.878923177719,happy
The April Fools,Dionne Warwick,56,77.0,56,2,4db2f946-9c88-4beb-8cd2-812e00478c92,not_danceable,cla,female,not_aggressive,voice,152.680282593,F#,0.430981934071,not_happy
I Could Never Lie To You,The New Colony Six,57,65.0,57,4,158b7e2e-5594-44e9-93ef-92db90f6c398,not_danceable,pop,male,not_aggressive,voice,85.7735824585,G,0.922521591187,happy
"Friend, Lover, Woman, Wife",O.C. Smith,60,79.0,60,3,774ca449-7a42-4995-a4d6-ea366599ed9b,danceable,cla,male,not_aggressive,voice,93.8763580322,C,0.703476965427,happy
What Is A Man,Four Tops,63,74.0,63,3,26b3b023-82e5-448a-b534-00e321a82de6,not_danceable,rhy,male,not_aggressive,voice,114.641777039,G#,0.789208114147,happy
With Pen In Hand,Vikki Carr,64,70.0,64,4,5f9205f6-3653-458c-9edb-91110a1405b1,not_danceable,cla,female,not_aggressive,voice,86.4615478516,D,0.384158521891,not_happy
Born To Be Wild,Wilson Pickett,65,66.0,65,3,51e1c25f-832d-4986-a4d9-312d1106b983,danceable,rhy,male,not_aggressive,voice,154.872940063,F,0.807963073254,not_happy
Pretty World,Sergio Mendes & Brasil '66,66,68.0,66,4,f887270b-bf4d-4c1f-85e2-c8100a984659,not_danceable,rhy,female,not_aggressive,voice,122.396507263,F,0.818576693535,happy
I Shall Be Released,The Box Tops,67,67.0,67,5,e945eb1f-2aa2-442c-bc3a-d3d74177241b,not_danceable,rhy,male,not_aggressive,voice,147.448699951,E,0.799446821213,not_happy
I've Been Loving You Too Long,Ike & Tina Turner,69,75.0,69,5,27a1968b-d4f2-4756-8dc0-d2ad5e94a07d,not_danceable,rhy,female,not_aggressive,voice,129.243438721,C#,0.0876479446888,not_happy
We Got More Soul,Dyke And The Blazers,73,86.0,73,2,5366dd06-2478-45a5-97a9-26d7ab8bd4b6,not_danceable,hip,female,not_aggressive,instrumental,125.389755249,D#,0.922532260418,not_happy
So I Can Love You,The Emotions,75,,75,1,bff5d1cb-9345-4eca-af02-de6a936d42e7,danceable,rhy,female,not_aggressive,voice,165.936416626,F,0.511264503002,not_happy
Gentle On My Mind,Aretha Franklin,76,76.0,76,3,2327ce7b-ff7e-4c13-b7b8-fa065cc4e504,danceable,hip,female,aggressive,voice,85.8327026367,C,0.917598903179,not_happy
Color Him Father,The Winstons,80,,80,1,e5a5fb74-9fea-4a74-be20-3aade5b1ab4a,not_danceable,cla,male,not_aggressive,voice,114.691101074,F,0.881017029285,not_happy
I Want To Love You Baby,Peggy Scott & Jo Jo Benson,81,82.0,81,4,12553211-ecb6-4519-b91a-2aa97edb1549,not_danceable,rhy,male,not_aggressive,voice,93.5491638184,D#,0.926033318043,not_happy
Good Morning Starshine,Strawberry Alarm Clock,87,,87,1,04acf28b-3ffc-4d2b-bdae-e4de07b43dca,not_danceable,rhy,female,not_aggressive,voice,122.501564026,C,0.461550712585,happy
Never Gonna Let Him Know,Debbie Taylor,88,88.0,88,5,7b89fffc-4f93-4a03-afbd-dfaa0e0249f8,not_danceable,pop,female,not_aggressive,voice,87.2850341797,C,0.84314250946,happy
I Want To Take You Higher,Sly & The Family Stone,89,,89,1,7d229057-bd79-4eda-81c5-6eec14b7bbc3,not_danceable,cla,male,not_aggressive,instrumental,134.673797607,F,0.668779492378,not_happy
"My Wife, My Dog, My Cat",The Maskman & The Agents,91,91.0,91,2,5dc2a1de-4182-4227-905e-72aa9f403497,danceable,rhy,male,not_aggressive,voice,142.331253052,C,0.875387072563,not_happy
I Threw It All Away,Bob Dylan,92,99.0,92,2,f8c7f121-3d62-4b7b-aebe-2379a280a793,not_danceable,rhy,male,not_aggressive,voice,132.57484436,C,0.230699762702,not_happy
Let's Dance,Ola & The Janglers,93,,93,1,af09a415-5e40-4bdd-8277-bb2915103148,danceable,roc,male,aggressive,voice,153.618713379,F,0.934908926487,happy
"Baby, I Love You",Andy Kim,95,,95,1,6d9dbd3c-cc49-4a80-80c1-fc301b4929e7,not_danceable,roc,male,not_aggressive,voice,109.669372559,A,0.950607180595,happy
But It's Alright,J.J. Jackson,96,,22,14,48a6e2dc-df58-4c20-b4d8-01e6407aeb28,danceable,pop,male,not_aggressive,voice,114.907691956,A,0.940174996853,happy
Too Experienced,Eddie Lovette,97,,97,1,ece71114-ccd4-425d-ba5f-4c53a57f4a53,danceable,pop,male,not_aggressive,voice,86.2426834106,G,0.91957461834,happy
Here We Go Again,Nancy Sinatra,98,,98,1,c37d9743-734f-4d7e-a396-2c630526ed07,not_danceable,jaz,female,not_aggressive,instrumental,112.283889771,F,0.795253753662,not_happy
Sausalito,Al Martino,99,100.0,99,2,34c256e1-9ff2-4e3a-984e-1cbfaf2db5b3,not_danceable,cla,male,not_aggressive,voice,116.394515991,D,0.864655971527,happy
Memphis Underground,Herbie Mann,100,,100,1,f4c1263d-75d3-4546-ad86-e4eb29e5041d,not_danceable,rhy,male,not_aggressive,instrumental,152.536865234,C#,0.362463861704,not_happy
Get Back,The Beatles With Billy Preston,1,1.0,1,4,beaf49d4-c864-4141-9ce0-162e16778d87,not_danceable,rhy,male,not_aggressive,voice,124.097106934,D,0.923934698105,not_happy
Love (Can Make You Happy),Mercy,2,3.0,2,8,eaa7a808-c5f0-4128-abdb-e4ce83fa987f,not_danceable,rhy,female,not_aggressive,voice,86.6338348389,D,0.55207490921,happy
Oh Happy Day,The Edwin Hawkins' Singers Featuring Dorothy Combs Morrison,4,5.0,4,6,66dfd103-e638-42ad-b258-2b2edd3cfb20,not_danceable,rhy,female,aggressive,instrumental,110.01133728,G#,0.898809671402,not_happy
Atlantis,Donovan,7,7.0,7,9,c69d6b87-b9c1-4fca-9f1f-130b8eb8a859,not_danceable,roc,male,not_aggressive,instrumental,154.581283569,C,0.796162366867,not_happy
The Boxer,Simon & Garfunkel,12,8.0,7,8,645acbbc-ffb9-4383-affa-6d5cfb052a32,not_danceable,rhy,male,not_aggressive,voice,93.1552963257,B,0.170128151774,happy
Too Busy Thinking About My Baby,Marvin Gaye,15,16.0,15,6,0a0ee9c5-2014-4960-87be-24e523ed9147,not_danceable,rhy,male,not_aggressive,voice,119.877250671,C#,0.780515551567,happy
Hawaii Five-O,The Ventures,17,11.0,4,13,4c447754-4a48-4bf6-93c1-aae6e9876aca,not_danceable,pop,male,not_aggressive,instrumental,163.070297241,D,0.91307669878,not_happy
More Today Than Yesterday,Spiral Starecase,19,21.0,19,9,e0bdd737-3e27-41b7-aee0-9f22bc92c4af,danceable,pop,female,not_aggressive,voice,142.561706543,G,0.870619416237,happy
Pinball Wizard,The Who,20,19.0,19,9,a3f5c0d2-7a31-47d0-b635-770382e11f69,not_danceable,roc,female,not_aggressive,instrumental,139.519836426,D,0.52233093977,not_happy
Happy Heart,Andy Williams,22,23.0,22,8,531b95ce-efcf-427b-b82c-3eb112538443,danceable,cla,male,not_aggressive,voice,113.580352783,G,0.731337726116,not_happy
Cissy Strut,The Meters,24,24.0,24,8,6a2a6cc4-dfdd-41e4-879f-e0f959a76253,danceable,hip,female,not_aggressive,instrumental,178.205886841,C,0.943946301937,not_happy
I Can't See Myself Leaving You,Aretha Franklin,28,28.0,28,7,a83fc587-190d-4d91-a4d1-950e31497314,not_danceable,pop,female,not_aggressive,voice,97.2299118042,F,0.756034731865,happy
The River Is Wide,The Grass Roots,31,36.0,31,8,fc6f6667-d9db-4572-8f76-481504537868,danceable,rhy,male,not_aggressive,voice,117.763114929,D#,0.841609656811,happy
Black Pearl,"Sonny Charles And The Checkmates, Ltd.",32,44.0,32,4,82967ea5-7efa-4552-a04d-4e048f51c99e,not_danceable,roc,male,not_aggressive,voice,96.2462615967,D,0.833817005157,happy
Stand!,Sly & The Family Stone,33,25.0,22,8,c6da5f7f-11ad-476e-9dee-64eea1ac674d,not_danceable,pop,female,not_aggressive,instrumental,107.922805786,A,0.94141036272,not_happy
Don't Let The Joneses Get You Down,The Temptations,35,43.0,35,2,26379949-c03a-4961-9ed0-4ffbc0006901,danceable,pop,male,not_aggressive,instrumental,120.325798035,G,0.566149711609,happy
I've Been Hurt,Bill Deal & The Rhondels,36,48.0,36,7,947a0147-453a-4e94-b18b-8b09c1a95f09,not_danceable,rhy,male,not_aggressive,voice,131.960174561,C,0.859880268574,happy
Don't Let Me Down,The Beatles With Billy Preston,42,35.0,35,4,76a0136f-d130-4a63-81e9-f7a438a86442,not_danceable,rhy,female,not_aggressive,voice,154.485519409,E,0.917699277401,not_happy
Proud Mary,Solomon Burke,46,46.0,46,5,ab77715b-ada8-4287-9e87-f3b0eb3cac30,not_danceable,rhy,male,not_aggressive,instrumental,154.579177856,G,0.845124840736,not_happy
The April Fools,Dionne Warwick,47,56.0,47,3,4db2f946-9c88-4beb-8cd2-812e00478c92,not_danceable,cla,female,not_aggressive,voice,152.680282593,F#,0.430981934071,not_happy
I'm A Drifter,Bobby Goldsboro,50,54.0,50,7,d314e765-5534-4488-8cf4-975bfa42fbe1,not_danceable,pop,male,not_aggressive,voice,99.8609161377,C,0.878923177719,happy
I Could Never Lie To You,The New Colony Six,52,57.0,52,5,158b7e2e-5594-44e9-93ef-92db90f6c398,not_danceable,pop,male,not_aggressive,voice,85.7735824585,G,0.922521591187,happy
What Is A Man,Four Tops,53,63.0,53,4,26b3b023-82e5-448a-b534-00e321a82de6,not_danceable,rhy,male,not_aggressive,voice,114.641777039,G#,0.789208114147,happy
"Friend, Lover, Woman, Wife",O.C. Smith,54,60.0,54,4,774ca449-7a42-4995-a4d6-ea366599ed9b,danceable,cla,male,not_aggressive,voice,93.8763580322,C,0.703476965427,happy
With Pen In Hand,Vikki Carr,55,64.0,55,5,5f9205f6-3653-458c-9edb-91110a1405b1,not_danceable,cla,female,not_aggressive,voice,86.4615478516,D,0.384158521891,not_happy
Buying A Book,Joe Tex,58,47.0,47,8,d000de20-048c-4262-a7da-ea976f7eca3c,danceable,rhy,male,not_aggressive,voice,129.682937622,B,0.848629534245,not_happy
Pretty World,Sergio Mendes & Brasil '66,62,66.0,62,5,f887270b-bf4d-4c1f-85e2-c8100a984659,not_danceable,rhy,female,not_aggressive,voice,122.396507263,F,0.818576693535,happy
Born To Be Wild,Wilson Pickett,64,65.0,64,4,51e1c25f-832d-4986-a4d9-312d1106b983,danceable,rhy,male,not_aggressive,voice,154.872940063,F,0.807963073254,not_happy
We Got More Soul,Dyke And The Blazers,67,73.0,67,3,5366dd06-2478-45a5-97a9-26d7ab8bd4b6,not_danceable,hip,female,not_aggressive,instrumental,125.389755249,D#,0.922532260418,not_happy
I've Been Loving You Too Long,Ike & Tina Turner,68,69.0,68,6,27a1968b-d4f2-4756-8dc0-d2ad5e94a07d,not_danceable,rhy,female,not_aggressive,voice,129.243438721,C#,0.0876479446888,not_happy
Without Her,Herb Alpert,71,,71,1,92a9da5f-d4c5-4e8d-9226-0541a0bab1ae,not_danceable,jaz,female,not_aggressive,voice,141.866119385,D,0.00339601561427,not_happy
So I Can Love You,The Emotions,73,75.0,73,2,bff5d1cb-9345-4eca-af02-de6a936d42e7,danceable,rhy,female,not_aggressive,voice,165.936416626,F,0.511264503002,not_happy
Color Him Father,The Winstons,74,80.0,74,2,e5a5fb74-9fea-4a74-be20-3aade5b1ab4a,not_danceable,cla,male,not_aggressive,voice,114.691101074,F,0.881017029285,not_happy
"Baby, I Love You",Andy Kim,76,95.0,76,2,6d9dbd3c-cc49-4a80-80c1-fc301b4929e7,not_danceable,roc,male,not_aggressive,voice,109.669372559,A,0.950607180595,happy
Spinning Wheel,"Blood, Sweat & Tears",78,,78,1,1728512a-337f-4ffa-8dbf-bb0f9dfb59cd,danceable,hip,male,not_aggressive,voice,107.259132385,C,0.922227740288,not_happy
The Popcorn,James Brown,81,,81,1,06b9709a-3830-44b3-a0c9-d3272d596d6c,danceable,hip,female,not_aggressive,instrumental,120.699172974,G#,0.84390604496,happy
But It's Alright,J.J. Jackson,85,96.0,22,15,48a6e2dc-df58-4c20-b4d8-01e6407aeb28,danceable,pop,male,not_aggressive,voice,114.907691956,A,0.940174996853,happy
Never Gonna Let Him Know,Debbie Taylor,86,88.0,86,6,7b89fffc-4f93-4a03-afbd-dfaa0e0249f8,not_danceable,pop,female,not_aggressive,voice,87.2850341797,C,0.84314250946,happy
Good Morning Starshine,Strawberry Alarm Clock,87,87.0,87,2,04acf28b-3ffc-4d2b-bdae-e4de07b43dca,not_danceable,rhy,female,not_aggressive,voice,122.501564026,C,0.461550712585,happy
I Want To Take You Higher,Sly & The Family Stone,88,89.0,88,2,7d229057-bd79-4eda-81c5-6eec14b7bbc3,not_danceable,cla,male,not_aggressive,instrumental,134.673797607,F,0.668779492378,not_happy
I Threw It All Away,Bob Dylan,89,92.0,89,3,f8c7f121-3d62-4b7b-aebe-2379a280a793,not_danceable,rhy,male,not_aggressive,voice,132.57484436,C,0.230699762702,not_happy
